ChEMBL_ID,SMILES
CHEMBL593,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3
CHEMBL594,CCOCCn1c(nc2ccccc12)N3CCCN(C)CC3
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
CHEMBL596,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3
CHEMBL17860,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2
CHEMBL597,Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3
CHEMBL18442,C(N1CCCNCCNCCCNCC1)c2ccc(CN3CCCNCCNCCCNCC3)cc2
CHEMBL599,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ncc(C)s3
CHEMBL600,CC(=O)N[C@@H](CS)C(=O)O
CHEMBL601,NCC(=O)CCC(=O)O
CHEMBL602,NCCS
CHEMBL19019,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O
CHEMBL603,COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5C
CHEMBL122,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3
CHEMBL19236,COc1nc(C)nc(Cl)c1NC2=NCCN2
CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
CHEMBL604,[Cu+2].[O-]S(=O)(=O)[O-]
CHEMBL605,Cl.CCN(CC)CCNC(=O)c1ccc(N)cc1
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]3[C@H]1Cc4cn(C)c5cccc3c45
CHEMBL606,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
CHEMBL278623,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O
CHEMBL607,CCOC(=O)C1(CCN(C)CC1)c2ccccc2
CHEMBL282052,CC1=Nc2ccccc2C(=O)N1c3ccccc3C
CHEMBL608,CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
CHEMBL609,NCCNCCNCCN
CHEMBL19490,Cc1cc(CC(=O)O)n(C)c1C(=O)c2ccc(Cl)cc2
CHEMBL611,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4
CHEMBL612,C[C@H](N)Cc1ccccc1
CHEMBL282724,Cc1cc2OCOc2cc1CC(=O)c3sccc3S(=O)(=O)Nc4onc(C)c4Cl
CHEMBL614,NC(=O)c1cnccn1
CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4.CS(=O)(=O)O
CHEMBL20883,FC1=CN(C2CCCO2)C(=O)NC1=O
CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL617,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)O
CHEMBL125,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
CHEMBL126,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2
CHEMBL620,C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4
CHEMBL127,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C
CHEMBL621,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
CHEMBL622,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12
CHEMBL22108,CC(C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3
CHEMBL623,CCC1=NN(CCCN2CCN(CC2)c3cccc(Cl)c3)C(=O)N1CCOc4ccccc4
CHEMBL625,c1ccc2[nH]c(nc2c1)c3cscn3
CHEMBL626,CN(C\C=C\c1ccccc1)Cc2cccc3ccccc23
CHEMBL277474,CN1N(C(=O)C=C1C)c2ccccc2
CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c3cc(Cl)ccc13
CHEMBL628,CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc3ccccc13
CHEMBL21869,Oc1ccc(Br)cc1C(=O)Nc2ccc(Br)cc2
CHEMBL24944,Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2
CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
CHEMBL634,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)c3ccccc3)C1=O
CHEMBL635,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL636,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C
CHEMBL637,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2
CHEMBL129,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn2cncn2)c3ccc(F)cc3F
CHEMBL639,CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O
CHEMBL130,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]
CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c2ccccc2
CHEMBL642,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C
CHEMBL643,CC(CN1c2ccccc2Sc3ccccc13)N(C)C
CHEMBL131,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL644,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13
CHEMBL645,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
CHEMBL646,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12
CHEMBL647,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
CHEMBL648,CN1CCN(CC1)C(c2ccccc2)c3ccccc3
CHEMBL434394,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C3CCc4cc(F)ccc4O3
CHEMBL649,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12
CHEMBL650,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14
CHEMBL651,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2
CHEMBL652,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2
CHEMBL134,Clc1cccc(Cl)c1NC2=NCCN2
CHEMBL654,CN1CCN2C(C1)c3ccccc3Cc4cccnc24
CHEMBL655,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12
CHEMBL22242,CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC
CHEMBL656,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
CHEMBL135,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O
CHEMBL657,CN(C)CCOC(c1ccccc1)c2ccccc2
CHEMBL658,CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2
CHEMBL659,COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24
CHEMBL660,NC12CC3CC(CC(C3)C1)C2
CHEMBL661,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12
CHEMBL21731,CNCCCC12CCC(c3ccccc13)c4ccccc24
CHEMBL666,OC(=O)P(=O)(O)O
CHEMBL667,CC(=O)OCC[N+](C)(C)C
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO
CHEMBL668,CNCCCC1c2ccccc2C=Cc3ccccc13
CHEMBL669,CN(C)CCC=C1c2ccccc2C=Cc3ccccc13
CHEMBL671,S=P(N1CC1)(N2CC2)N3CC3
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2
CHEMBL673,CN(CC#C)Cc1ccccc1
CHEMBL25105,NC(=N)c1ccc(OCCCCCCOc2ccc(cc2)C(=N)N)cc1
CHEMBL675,[Na+].NCCCC(O)(P(=O)(O)O)P(=O)(O)[O-]
CHEMBL677,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
CHEMBL679,CNC[C@H](O)c1ccc(O)c(O)c1
CHEMBL680,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
CHEMBL681,CCOC(=O)c1cncn1[C@H](C)c2ccccc2
CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1
CHEMBL685,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
CHEMBL23588,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F
CHEMBL139,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl
CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C
CHEMBL688,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O
CHEMBL278398,CN1CCC2=C(C1)C(c3ccccc3)c4ccccc24
CHEMBL689,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL690,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@@H]12
CHEMBL24072,CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3
CHEMBL691,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
CHEMBL284348,Nc1ccncc1
CHEMBL692,OCC(O)CO
CHEMBL695,CN1C(=O)OC(C)(C)C1=O
CHEMBL696,CCC1(C)CC(=O)NC1=O
CHEMBL697,CN1C(=O)CC(C)(C1=O)c2ccccc2
CHEMBL698,CCCCNc1ccc(cc1)C(=O)OCCN(C)C
CHEMBL24441,CNCCc1ccccn1
CHEMBL700,Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2
CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1
CHEMBL24147,Oc1cccc(O)c1
CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O
CHEMBL703,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
CHEMBL704,Nc1ccc(O)c(c1)C(=O)O
CHEMBL705,C\C(=C\C=C\C(=C\C(=O)O)\C)\C=C\C1=C(C)CCCC1(C)C
CHEMBL706,CCCCCCCCCCCCCCCCO
CHEMBL24778,C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(=O)N)NCCOc3ccccc3OCC(F)(F)F
CHEMBL282468,[Cl-].C[N+](C)(C)CCO
CHEMBL707,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4
CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c4ccccc4
CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4
CHEMBL278819,Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3
CHEMBL708,Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45
CHEMBL709,COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL711,O=C1C(C(=O)c2ccccc12)c3ccccc3
CHEMBL712,COc1ccc(cc1)C2C(=O)c3ccccc3C2=O
CHEMBL24924,Fc1ccc(cc1)C2C(=O)c3ccccc3C2=O
CHEMBL713,NC1=Nc2c(ncn2[C@H]3C[C@H](O)[C@@H](CO)C3=C)C(=O)N1
CHEMBL141,NC1=NC(=O)N(C=C1)[C@@H]2CS[C@H](CO)O2
CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
CHEMBL715,CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24
CHEMBL716,OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24
CHEMBL285802,CN(C)CCOC1=Cc2ccccc2Sc3ccc(Cl)cc13
CHEMBL28333,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13
CHEMBL717,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14
CHEMBL28218,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
CHEMBL719,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]2CO[C@@H](C\C(=C\C(=O)OCCCCCCCCC(=O)O)\C)[C@H](O)[C@@H]2O
CHEMBL720,OCc1ccccc1
CHEMBL27810,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C
CHEMBL434200,CC(C)(C)NCC(O)COc1cccc2CCCSc12
CHEMBL723,COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1
CHEMBL727,NC1=Nc2[nH]cnc2C(=S)N1
CHEMBL27193,C[C@H](CCc1ccccc1)NC[C@H](O)c2ccc(O)c(c2)C(=O)N
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
CHEMBL284671,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OS(=O)(=O)O
CHEMBL729,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)COc3c(C)cccc3C)Cc4ccccc4
CHEMBL730,[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
CHEMBL30116,CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCNCC3
CHEMBL734,CC(=O)NO
CHEMBL284906,[O-][N+](=O)OCCNC(=O)c1cccnc1
CHEMBL282121,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc2ccc(OC)cc2
CHEMBL738,[Na+].CCCC(C)C1(CC)C(=O)NC(=NC1=O)[S-]
CHEMBL29411,CC(C)c1ccc(C)cc1O
CHEMBL30219,[Na+].CCC#CC(C)C1(CC=C)C(=O)[N-]C(=O)N(C)C1=O
CHEMBL741,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl
CHEMBL30008,Fc1ccc(cc1)C(N2CCN(C\C=C\c3ccccc3)CC2)c4ccc(F)cc4
CHEMBL742,CNC1(CCCCC1=O)c2ccccc2Cl
CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1
CHEMBL746,CCCc1c2OC(=CC(=O)c2cc3C(=O)C=C(N(CC)c13)C(=O)O)C(=O)O
CHEMBL747,CC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2
CHEMBL748,[Cl-].C[n+]1ccccc1\C=N\O
CHEMBL282575,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O
CHEMBL750,OS(=N)(=O)Cc1noc2ccccc12
CHEMBL751,[Na+].Nc1c(CC(=O)[O-])cccc1C(=O)c2ccc(Br)cc2
CHEMBL752,Nc1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O
CHEMBL753,CC(COc1ccccc1)N(CCCl)Cc2ccccc2
CHEMBL754,[Na+].[Na+].[Na+].[O-]C(=O)P(=O)([O-])[O-]
CHEMBL760,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl
CHEMBL761,C(C1=NCCN1)c2cccc3ccccc23
CHEMBL762,Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C
CHEMBL765,NC(=N)NCCN1CCCCCCC1
CHEMBL766,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(=O)O)\C(=O)O
CHEMBL768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL770,C(C1=NCCN1)c2ccccc2
CHEMBL771,N[C@@H]1CONC1=O
CHEMBL148,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N
CHEMBL772,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6
CHEMBL773,NCC(=O)O
CHEMBL776,CC(C)NCC(O)c1cc(O)cc(O)c1
CHEMBL777,OC\C=C\1/O[C@@H]2CC(=O)N2[C@H]1C(=O)O
CHEMBL778,C[C@H](c1c[nH]cn1)c2cccc(C)c2C
CHEMBL779,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c5ccc6OCOc6c5)C1=O
CHEMBL33986,Oc1ccc2C[C@H]3N(CC4CCC4)CC[C@@]5(CCCC[C@@]35O)c2c1
CHEMBL780,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
CHEMBL781,OC1(N2CCN=C2c3ccccc13)c4ccc(Cl)cc4
CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O
CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
CHEMBL783,CC(C)[C@@H]1CC[C@H](CC1)C(=O)N[C@H](Cc2ccccc2)C(=O)O
CHEMBL786,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3
CHEMBL788,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(I)C(=O)NC2=O
CHEMBL36506,CO[C@@H]1[C@@H](OC(=O)N)[C@@H](O)[C@H](Oc2ccc3C(=C(NC(=O)c4ccc(O)c(CC=C(C)C)c4)C(=O)Oc3c2C)O)OC1(C)C
CHEMBL152,NC1=NC(=O)N(C[C@@H](CO)OCP(=O)(O)O)C=C1
CHEMBL790,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1
CHEMBL32800,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2
CHEMBL796,COC(=O)C(C1CCCCN1)c2ccccc2
CHEMBL285674,Clc1ccc2c(c1)C(=NCc3nncn23)c4ccccc4
CHEMBL797,CN1C(=O)CC(C1=O)c2ccccc2
CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C4CCCCC4)ccc2N1
CHEMBL802,Nc1cc(nc(N)[n+]1[O-])N2CCCCC2
CHEMBL154,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O
CHEMBL416956,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F
CHEMBL803,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O
CHEMBL806,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-]
CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13
CHEMBL36715,NC(=O)CN1CCCC1=O
CHEMBL810,CN1N=Nc2c(ncn2C1=O)C(=O)N
CHEMBL37390,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12
CHEMBL811,CN(C)CCC(c1ccc(Br)cc1)c2ccccn2
CHEMBL37744,CN(C)C\C=C(\c1ccc(Br)cc1)/c2cccnc2
CHEMBL812,[Br-].CN(C)C(=O)Oc1ccc[n+](C)c1
CHEMBL813,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O
CHEMBL289469,CN1C2CCCC1CC(C2)NC(=O)c3nn(C)c4ccccc34
CHEMBL814,COCCCC\C(=N/OCCN)\c1ccc(cc1)C(F)(F)F
CHEMBL815,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)O
CHEMBL39736,CCCC\N=C(\N)/N=C(N)N
CHEMBL38827,CCCCN(CCCC)CC(O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)\c4cc(Cl)ccc4c12
CHEMBL817,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2
CHEMBL818,NC(=N)NCc1cccc(I)c1
CHEMBL819,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O
CHEMBL290960,CC1CS(=O)(=O)CCN1\N=C\c2oc(cc2)[N+](=O)[O-]
CHEMBL820,CS(=O)(=O)OCCCCOS(=O)(=O)C
CHEMBL821,NC(=N)N
CHEMBL822,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12
CHEMBL826,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3
CHEMBL827,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccccc2
CHEMBL264374,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
CHEMBL829,CC(CN(C)C)CN1c2ccccc2Sc3ccccc13
CHEMBL43128,COc1cc(NC(C)CCCN)c2ncccc2c1.OP(=O)(O)O.OP(=O)(O)O
CHEMBL830,NCCCC(N)(C(F)F)C(=O)O
CHEMBL831,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24
CHEMBL832,[O-][S+](CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)c4ccccc4
CHEMBL288470,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2
CHEMBL833,Clc1ccccc1CN2CCc3sccc3C2
CHEMBL290916,CC1=NN(C(=O)C1)c2ccccc2
CHEMBL834,NCCC(O)(P(=O)(O)O)P(=O)(O)O
CHEMBL291157,CCN1C=C(C(=O)O)C(=O)c2ccc(cc12)c3ccncc3
CHEMBL836,CCOc1ccccc1OCCN[C@H](C)Cc2ccc(OC)c(c2)S(=O)(=O)N
CHEMBL158,C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c2csc(N)n2)C(=O)N1S(=O)(=O)O
CHEMBL44354,CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3ccccc3)\c4csc(N)n4)C(=O)O
CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O
CHEMBL41286,CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(=O)C)c3C(=O)c12)C(=O)O
CHEMBL41355,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
CHEMBL288441,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl
CHEMBL839,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
CHEMBL842,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
CHEMBL843,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3.OC(=O)\C=C/C(=O)O
CHEMBL844,Brc1c(NC2=NCCN2)ccc3nccnc13
CHEMBL43452,Nc1cccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c12
CHEMBL846,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
CHEMBL847,CC(C)NCC1CCc2cc(CO)c(cc2N1)[N+](=O)[O-]
CHEMBL848,Nc1cccc2C(=O)N(Cc12)C3CCC(=O)NC3=O
CHEMBL42336,CSCC[C@H](N)C(=O)O
CHEMBL42403,OB(O)O
CHEMBL849,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
CHEMBL850,C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O
CHEMBL852,N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(=O)O
CHEMBL297302,Oc1nc2ccccc2n1C3CCN(CCCC(=O)c4ccc(F)cc4)CC3
CHEMBL853,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2
CHEMBL855,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3
CHEMBL45029,CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2
CHEMBL46399,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc4ccccc4
CHEMBL296419,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1
CHEMBL46740,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15
CHEMBL856,CCC1(C(=O)NCNC1=O)c2ccccc2
CHEMBL857,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
CHEMBL859,O=C1NC(=O)c2c[nH]nc2N1
CHEMBL861,CCC1(NC(=O)N(C)C1=O)c2ccccc2
CHEMBL46917,CNC(=O)Oc1cccc2ccccc12
CHEMBL862,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl
CHEMBL863,N[C@@H](CS)C(=O)O
